Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,54091,53608,53234,52758,52178,51514,50773,49959,49077,48129,47528
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659,83.209756097561
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,90020.342257973,103545.218988177,104627.93694681,106333.138368566,100410.020200979,77220.9524311414,73222.4006864905,78771.2151264554,85579.0776455494,79329.3075190012,71057.5879471399
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.8581152,8.73474026,8.72188568,8.87431335,9.28297901,10.06992245,10.53049755,10.22983646,9.96037865,10.43807507,11.42416382
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.6255111694336,99.6926803588867,99.6305236816406,99.6445617675781,99.4954223632812,99.3740463256836,99.2189407348633,99.2714920043945,99.1744232177734,99.0806503295898,98.8857498168945
Norway,NOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,93,94,93,94,95,96,96,96,97,97
Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.3,3.1,3,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.4
Norway,NOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Norway,NOR,"Population, total",SP.POP.TOTL,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.184,77.74,78.187,78.633,79.03,79.346,79.581,79.748,79.864,79.946,77.763
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23570.1798147325,25188.0074151885,24642.2978768596,23458.0233840053,23160.6502252547,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.47588587,2.23611403,2.27702832,2.5054009,3.13740134,4.07826233,4.17580843,3.95418668,3.21469474,3.80648994,5.11922932
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,111.140314266055,103.370301718633,105.94441986084,105.678726196289,104.035346984863,103.313171386719,101.832942186837,101.079902648926,97.7350515463917,90.636727982112
Oman,OMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,99,99,99,99
Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.7,11.6,11.4,11.3,11.2,11.1,11,11,10.9,10.8,10.7
Oman,OMN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oman,OMN,"Population, total",SP.POP.TOTL,2757446,3076763,3547106,3833913,4002439,4184895,4390877,4537396,4597877,4591241,4522497
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.378,64.659,64.883,65.129,65.374,65.641,65.943,66.223,66.481,66.729,65.701
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,987.304571124485,1131.73513834324,1204.36475491585,1225.4340119198,1266.61340849959,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.42967653,2.23121333,2.22185278,2.4164784,2.48899078,2.49493265,2.57026362,2.7863009,2.82844949,2.84736943,2.95273018
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,73.6427366739346,70.4406693319938,69.90386379122,68.8875716330274,72.1897974318755,71.7399191116414,75.7336415786478,74.497149935232,77.3862722679522,78.702552622727,..
Pakistan,PAK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,57,59,63,68,71,75,75,76,79,81,83
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.5,84.3,82,79.6,77.2,74.8,72.4,70.1,67.9,65.8,63.7
Pakistan,PAK,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Pakistan,PAK,"Population, total",SP.POP.TOTL,199239047,203746065,207667125,211073978,214264647,217290883,220138869,223273967,226928892,230800899,235001746
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.347,68.638,68.863,68.981,69.062,69.07,69.046,69.019,68.989,68.982,68.689
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,10018.065238367,10795.639900708,12098.4124331551,12820.5931621147,13854.730278013,15938.3652222848,17043.6660673147,16280.241199753,16179.877834849,15841.8923474548,14556.30954221
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.93099976,9.9432106,10.24609089,10.92691708,10.71111488,9.76325321,10.01226997,10.90419006,11.19109821,12.17405796,13.31541061
Palau,PLW,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,116.396903589022,112.723521320495,..,..,..,..,..,105.470914127424
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,39,85,91,99,83,95,96,93,90,97,93
Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.5,19.5,19.7,20.1,20.6,21.3,21.9,22.5,22.9,23,22.9
Palau,PLW,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Population, total",SP.POP.TOTL,18396,18078,17765,17648,17715,17770,17797,17812,17814,17798,17792
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.417,76.659,76.877,77.129,77.365,77.583,77.772,77.901,78.266,78.514,76.33
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,8331.46421351868,9662.29592216607,11064.8063606203,12273.3225037637,13213.1989637473,14082.6548502728,14832.3611608191,15694.6297454295,16151.3273478476,16477.9066285687,13290.5608347594
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.22332573,6.83196259,6.50450659,6.52210426,6.91532087,6.93698502,7.09378099,7.16492653,7.60132933,8.13541794,10.21630001
Panama,PAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.504772050038,104.523012045042,103.146450660238,102.088016559889,99.132606826684,96.205074799494,93.4375028559417,94.7657015347774,..,93.3286426450155,95.2048771264878
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,98,92,90,93,95,98,98,97,80
Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.7,18.3,17.9,17.5,17.3,17.1,17,16.7,16.3,15.9,15.5
Panama,PAN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9,0.9,1,1,1,1,1,1,1.1,1.1,1.1
Panama,PAN,"Population, total",SP.POP.TOTL,3628535,3693505,3759256,3825329,3892101,3960035,4029086,4098707,4167860,4234700,4293261
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.056,63.382,63.639,63.927,64.198,64.473,64.7,64.923,65.114,65.331,65.075
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1866.86889851208,2288.37591141234,2635.0873631547,2560.77458976327,2723.17529825196,2484.5963398603,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.10756016,2.29397798,2.66693544,2.99727893,3.27119064,1.81881714,2.33063054,2.22970986,2.30051899,2.3253386,2.30193973
Papua New Guinea,PNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,100.860790212899,..,101.784196531861,..,104.505056068347,..,110.133799712778,105.318008718042,102.053543720153
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,63,66,71,72,65,57,46,41,37,37,44
Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.9,57.5,56.1,54.7,53.3,57.3,50.4,48.9,47.5,46.1,44.7
Papua New Guinea,PNG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7633523,7859346,8081390,8302698,8523441,8743246,8961718,9178714,9394513,9609010,9815746
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.551,72.787,73.105,73.292,73.415,73.454,73.487,73.45,73.627,73.668,72.72
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,4750.96273669322,5805.40154543044,5642.1699167298,6435.68342733182,6652.25478942291,5879.33792308671,5775.1596339946,6152.26711537703,6258.44991640954,5821.18199548637,5365.47220721191
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.46593952,5.82225847,6.53144598,6.0642848,6.62719059,6.69165802,6.67556572,6.60902548,6.74497652,7.16081905,7.67533064
Paraguay,PRY,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.199429171095,111.292626449933,115.087921142578,..,..,..,100.612358093262,..,..,..,90.8342908567893
Paraguay,PRY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,91,88,88,84,78,85,92,93,87,80
Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.7,24.9,24.2,23.4,22.7,21.9,21.2,20.5,19.9,19.2,18.6
Paraguay,PRY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5
Paraguay,PRY,"Population, total",SP.POP.TOTL,5737971,5814626,5897008,5982445,6069811,6159103,6249126,6338660,6427382,6515058,6603739
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.886,73.327,73.979,74.591,75.26,75.732,75.951,75.958,76.018,76.275,73.832
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5072.11494019615,5861.35793645245,6519.37852981527,6746.80025696601,6667.13410360861,6231.71150338894,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.70582962,4.52216864,4.72939587,4.71272659,4.90967321,4.90453625,4.89353323,4.80915499,5.0835557,5.12525272,6.34739399
Peru,PER,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.186592102051,109.572143554688,103.61678314209,105.152191162109,102.949859619141,102.787979125977,104.087951660156,102.807487487793,104.412582397461,108.469970703125,113.065826416016
Peru,PER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,96,94,85,89,92,89,88,86,85,77
Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.2,19.3,18.5,17.8,17.2,16.6,16.1,15.7,15.3,14.9,14.5
Peru,PER,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Peru,PER,"Population, total",SP.POP.TOTL,29086019,29304086,29550366,29817919,30115826,30457600,30866494,31324637,31897584,32449303,32838579
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2162.91375885614,2383.91892522087,2614.61644401308,2781.27957677397,2866.83803761407,2909.85818010301,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.13107872,4.02518559,4.17709208,4.27408695,3.70313668,3.8982749,3.95484328,3.96042776,3.9538188,4.16646004,5.16214037
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,104.629987793486,103.408354699272,101.721937186986,99.3666730080757,94.5541345217085,93.0076871274695,93.2822386485839
Philippines,PHL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,86,84,83,81,80,80,81,82,83,79
Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5,29,28.6,28.3,28,27.9,27.8,27.8,27.9,28,28
Philippines,PHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Philippines,PHL,"Population, total",SP.POP.TOTL,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.4
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12567.7317676382,13867.6669408192,13087.420943321,13621.9023794031,14262.2841914116,12637.5220324406,12464.0121044827,13913.3415190124,15658.210586693,15874.5220531254,16150.9304813473
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.43533468,6.24533606,6.22854042,6.44993687,6.39059496,6.36490345,6.5470438,6.53713226,6.25094128,6.38906956,6.42739105
Poland,POL,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.6196365356445,99.2583465576172,100.680816650391,100.073501586914,99.5637130737305,..,..,97.6803283691406,94.4897613525391,94.9449615478516,82.211540222168
Poland,POL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,98,98,97,96,96,94,93,93,92
Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6,5.7,5.4,5.2,5,4.9,4.8,4.6,4.5,4.5,4.4
Poland,POL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Population, total",SP.POP.TOTL,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37515748
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,81.3292682926829
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22551.935098809,23246.5425416481,20593.4274224109,21676.4859642714,22120.6850127107,19215.7813014347,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.01858425,9.71847439,9.64000225,9.39476109,9.33570766,9.33309937,9.39989281,9.32668972,9.42121029,9.50868607,10.52074051
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.77262878418,109.651611328125,108.395370483398,109.373641967773,107.813301086426,106.229377746582,105.035911560059,104.209732055664,104.378570556641,104.897682189941,105.753471374512
Portugal,PRT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,97,97,98,98,98,98,98,99,99,99
Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.8,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.4
Portugal,PRT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5
Portugal,PRT,"Population, total",SP.POP.TOTL,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.717,78.766,79.258,80.318,80.039,80.677,80.355,79.07,81.086,81.438,80.009
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,26414.8810634548,27170.0766543278,27742.024476618,28212.0499737431,28576.0988023209,29242.041465085,29978.0889268918,30328.479490518,30679.9181934488,31830.5284993358,31427.1034994916
Puerto Rico (US),PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.1731872558594,92.7918167114258,95.8943328857422,97.8782806396484,99.8299865722656,100.338363647461,94.4198226928711,..,95.0853271484375,..,..
Puerto Rico (US),PRI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3724465,3693464,3661045,3631427,3585017,3535167,3480432,3410837,3290690,3302691,3281591
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,77387.2936379616,103261.510293068,108470.378825036,103697.008372373,95840.6310094498,68985.2946961507,61253.6375482797,63279.8556949332,71039.8490579352,66841.3013484919,51683.5054376677
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.87017763,1.599962,1.74822152,2.07620168,2.42293572,3.63581347,3.54971433,3.21237087,2.96176219,3.18468714,3.81872201
Qatar,QAT,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.012957458666,99.263245898213,102.537557878561,100.070843605656,97.9827742520399,101.073259958727,103.68811714668,106.121974267646,107.083429224986,102.273940498665,100.984972771335
Qatar,QAT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,98,97,97,99,99,99,99,99,99,90
Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.1,8.9,8.7,8.4,8.1,7.8,7.5,7.1,6.8,6.6,6.3
Qatar,QAT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Qatar,QAT,"Population, total",SP.POP.TOTL,1616832,1624761,1722438,1916426,2151745,2344557,2477113,2545820,2580734,2638657,2794148
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8399.5374234284,9560.6755277458,8929.95366231474,9497.67411615237,10031.7710755404,8977.01748158196,9404.54005870715,10727.9822007426,12416.134317959,12909.6104013244,13009.1525348396
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.63882685,4.47503996,4.50939083,5.2240696,5.0276823,4.94292021,5.08012772,5.18878555,5.51454878,5.69924641,6.20959711
Romania,ROU,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.9739990234375,98.3790512084961,96.2415466308594,..,..,89.0534133911133,87.5895919799805,87.2723999023438,91.3751220703125,92.6139984130859,91.9047393798828
Romania,ROU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,93,94,92,89,86,86,87,90,90,87
Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.4,11.8,11.2,10.6,9.9,9.2,8.5,7.9,7.3,6.8,6.5
Romania,ROU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Romania,ROU,"Population, total",SP.POP.TOTL,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10674.990234375,14305.33203125,15401.8515625,15941.4482421875,14055.47265625,9277.7138671875,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.97111797,4.79491472,4.93637276,5.08104849,5.1820941,5.29604626,5.28970337,5.35890055,5.35520792,5.64849091,8.04076004
Russian Federation,RUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,96.133405106655,97.262229693837,96.9484148725836,97.4962712179576,98.3827760103169,98.3341307364642,100.767602587422,102.018364437962,101.832335105065,101.731047648404
